"User","Comment","Rating","Date"
"Gordon-11","This film tells the story of a team of superheroes who save the world from an evil and ambitious extraterrestrial man.Being a blockbuster, ""The Avengers"" does have all the elements to entertain the crowd. The idea of putting all the superheroes in one film is a good idea, because viewers get great value for the price of a ticket. The stellar cast and the constant action is quite amazing. The visual effects are great, especially the finale which lasts for an hour! The massive destruction of Manhattan is literally earth shattering, I was quite in awe of the aliens flying through the skyline, and all the action that goes on. I enjoyed the film a lot.","10","18 March 2015"
"blueyourrivalbot","The score, the CGI, the writing, the humor, all of it is just top notch!Especially the legendary scene where Tony Stark falls out of the building and the suit activates and builds around him, not a scene to forget. The scenes where he lands at the Stark Tower landing pad and the machines automatically took off his suit is also unforgettable. How all of the agents have different plans, and how this will create conflict, but at the end, when they defeat Loki, they are together again. This movie also serves a major purpose as all of these people have met each other for the first time.If you have watched all of the other Avengers movies, it is pretty funny to see how they have grown with each other. The theme song, composed by Alan Silvestri took this movie to a whole new level. And how this theme song evolved in the later Avengers movies. Even hearing it now gives me chills.","9","17 June 2021"
"IonicBreezeMachine","At a S. H. I. E. L. D. facility researching the power source known as the Tesseract, Director Nick Fury (Samuel L. Jackson) oversees the research being conducted by Erik Selvig (Steelan Skarsgard) with the Tesseract seeing some unusual activity. Eventually the Tesseract brings forth Loki (Tom Hiddleston) who has acquired a staff that gives him substantial power and uses it to steal the Tesseract and take control of Selvig and S. H. I. E. L. D. agent Clint Barton aka Hawkeye (Jeremy Renner). In response to the threat posed Fury sends agent Natasha Romanoff/Black Widow (Scarlett Johansson) to recruit Bruce Banner (Mark Ruffalo) due to his expertise in Gamma Radiation being necessary in tracking the Tesseract and also brings in Tony Stark/Iron Man (Robert Downey Jr.) and the recently revived Steve Rogers/Captain America (Chris Evans) to assist in a battle which also sees the return of Thor (Chris Hemsworth) who comes to stop his brother Loki.The Avengers is a 2012 superhero film and the concluding chapter to the first phase of the Marvel Cinematic Universe. The amount of buildup leading into the Avengers was nothing short of astounding only made even more so when you consider the hurdles this series went through to get to this point. While the MCU had been planned in advance, unlike the comic books it was based upon which had to rely on coordinating the artists, writers, and editors, the films had all that in addition to budgets, casts, and general feasibility with the noted departure of Edward Norton as Bruce Banner following disagreements over 2008's The Incredible Hulk which ended up being downplayed in terms of its significance to the overall universe, and uncertainty that Scarlet Johansson would even return as Black Widow with a back-up script featuring the inclusion of The Wasp briefly considered. However following re-writes by director Joss Whedon that elaborated on Zak Penn's original script, the script and cast was set including a soft relaunch of the Hulk character with Mark Ruffalo stepping in for Norton. Upon release the film garnered the best receives of the series since the original Iron Man and became a massive hit too with a $200 million opening weekend in the United States that carried it to $600 million domestically and $1.5 million worldwide that most likely gave Paramount massive sellers remorse for only taking a little over $100 million for distribution of Avengers and Iron Man 3....whoops. All these years later now free of the buildup and hype that propelled it to blockbuster status, does The Avengers still hold up? In short, yes it does.The movie does a good job of including and paying off all the characters and plot threads established over the previous films with every character getting their chance to shine even seemingly minor characters like Hawkeye and Black Widow who didn't get to do much in their debuts in Thor and Iron Man 2 respectively, but do feel like they're allowed to make more of an impression this time around and get some solid standout moments despite being alongside their powered colleagues. Robert Downey Jr. Is really good as Tony Stark, Chris Hemsworth remains good as Thor, and Chris Evans is still as effortlessly likable as Captain America and his traditional values where he fought more overtly evil antagonists are contrasted well against a world with more shades of grey to it and is probably one of the reasons why Captain America's movies tended to be the best in this franchise. The movie also gives some great moments to its supporting cast including Clark Gregg's welcome return as Agent Coulson, Jeremy Renner and Scarlet Johansson get some fun moments as Hawkeye and Black Widow, and Mark Ruffalo gets a fantastic introduction as Bruce Banner/Hulk with some solid pathos from the character as well as some genuinely amusing humorous moments especially in the climax. Loki is also a solid antagonist who is wonderfully despicable embracing his ""trickster"" persona as someone who has considered every possible angle and wants his adversaries to know it. There is the occasional gaffe in storytelling such as with Loki's ""partners"" purposefully kept off screen for the sake of laying groundwork for more sequels and I wasn't quite sure how Thor found out about the Chitahuri (or even their name for that matter) but these are minor nitpicks in a movie that delivers everywhere it should.The Avengers is the gold standard for modern ""cinematic universes"" and many have tried to copy its formula to only modest success if at all (I'm sure we all remember the Dark Universe...oh wait, no we don't). The Avengers does a good job of balancing many moving parts and characters and feels like a well worth it pay off to the films that preceded it while also laying the groundwork for what's to come.","10","6 April 2023"
"MAYESY-44","Brilliant film from start to finish, the first of its kind putting many main characters into one film and it was perfectly balanced and the action was incredible. Great addition to the story and really well done.","9","22 June 2020"
"billygoat1071","The Avengers movie must be a dream come true to everyone. Seeing these superheroes uniting together to save the world in the big screen. While the heroes' stand alone films doesn't have that enough action, this movie executes more of their super abilities. It's really fun and exciting. A lot of people will cheer to their favorite superheroes. This is what all fans and moviegoers want in Avengers. More fighting, more explosions, more smashing, and more fun. In the end, you will crave for more because of its awesomeness. The Avengers is simply marvelous.Our modern blockbusters are just full of explosions that makes no sense, bland characters, and too long runtime. The runtime here is long but it's necessary. The storytelling is quite simple as it gets. We already knew who these characters are. The best part is when they develop their relationship to each other. This happened mostly in the second act. These scenes are funny and entertaining. It's more entertaining when there's Robert Downey Jr. stealing the show. Of course, he will always be like this. His chemistry with Bruce Banner is wonderful. Two geniuses working together. Other than that, the rest of the performances were also good. Chris Hemsworth is just mighty enough as Thor and Chris Evans is cool enough as Captain America. Scarlett Johansson is probably the weak link here. She's still sexy though.Maybe the only problem here is the secondary villains. They are not as dangerous or as threatening as they suppose to be which makes it too easy for Hulk to smash them. But it doesn't matter because there's Loki stealing all of his scenes once again. Tom Hiddleston is simply fantastic as Loki. The action is pretty awesome. It's suppose to be awesome! The Hulk nails it in these scenes. It's exciting to see him smash stuff with glory. While there's Iron Man flying, Thor wielding his hammer, Captain America throwing his shield, and Hawkeye shooting with his archer. More explosions, just what everyone wants. It's fantastically cool and fun.There are still compelling moments and drama here but the main attraction of this film is the action and explosions. The film also cares about the characters which makes it reasonable for us to care about them and cheer to them. It's a rare kind of blockbuster these days. It has clever humor, awesome action, and really fun characters. It makes the Fans and Moviegoers happy and amazed. This is the kind of blockbuster that people should watch. This film is just cool and highly recommended to see this summer. Though, I still think the first Iron Man movie is the best of this set, but still, this is a big, fun experience you will have in the big screen.","10","25 April 2012"
"ossie85","The Avengers is a groundbreaking film that truly marked the beginning of the Marvel Cinematic Universe. Directed by Joss Whedon and featuring a star-studded cast of superheroes, including Iron Man, Thor, Hulk, and Captain America, the movie succeeds in bringing together all of these larger-than-life characters in a meaningful and thrilling story.The movie's storyline is engaging, entertaining, and perfectly executed. It has a great sense of pacing, starting with small moments of character development and growing into a high-stakes battle between the protagonists and antagonist, Loki. The action sequences are top-notch, and the movie's ability to balance humor and drama is exceptional.The cast brings their A-game to the table, and each actor perfectly embodies their respective character, providing the audience with some unforgettable performances. Robert Downey Jr. Is fantastic as Iron Man, Tom Hiddleston is the perfect casting choice as the charismatic villain, Loki, and Mark Ruffalo is memorable in his debut as the Hulk. Together, they create a dynamic that was a real treat to watch on screen.Whedon's direction is brilliant, and his writing is exemplary, managing to weave the different storylines of each character into a cohesive story. The movie's amazing cinematography and stunning visual effects also add an extra layer of excitement to the story.One of the greatest strengths of The Avengers is its ability to appeal to both comic book fans and casual moviegoers alike. It's a movie that can be enjoyed by everyone and has helped spawn a new era of superhero movies. The Avengers is one of the rare movies that mark a turning point in cinematic history, and it has spawned some fantastic sequels and spin-offs over the years.In conclusion, The Avengers is an amazing film that marks the true beginning of the Marvel Cinematic Universe. It has set a high standard for superhero movies, balancing humor and drama with great characters and an exciting storyline to create an unforgettable cinematic experience. It's easily one of the best superhero movies ever made, and a must-watch for anyone who enjoys great cinema.","9","7 April 2023"
"lee_eisenberg","The 21st century has seen more superhero movies than I can count. This year alone has already seen ""Black Panther"". I won't deny that Stan Lee created a diverse variety of do-gooders in the Marvel Universe. ""The Avengers"" (not to be confused with the 1960s TV series) is entertaining enough. It's nothing special - much of it is sensory overload - but it's nothing that it doesn't pretend to be. Loki is the common suave but malevolent villain. He could trick anyone into thinking that he's a decent person. This movie will definitely please the Leonard Hofstadters, Sheldon Coopers, Howard Wolowitzes and Raj Koothrapalis of the world.It was a pleasant surprise to see that one of the people in the World Security Council got played by Jenny Agutter (the nurse in ""An American Werewolf in London""). I'd like to see a crossover between this movie and John Landis's horror movie.Anyway, it's not the ultimate masterpiece, but undeniably fun.","10","16 April 2018"
"seruanyre","So I recently watched ""The Avengers"" and let me tell you, it was lit. The action scenes were insane and the special effects were on point. But what really stood out to me was the chemistry between the characters, it was like they had been a team for years. I mean sure, As a huge fan, it was amazing to see them share the screen with all these other badass heroes. Overall, I highly recommend checking out ""The Avengers"" if you haven't already. Trust me, you won't regret it.The casting in Avengers is truly exceptional. Each actor effectively embodies their respective character, bringing them to life on screen. Chris Evans portraysals the role of Captain America with a sense of responsibility and gravitas, while Robert Downey Jr.'s portrayal of Tony Stark/Iron Man is both charming and entertaining. Mark Ruffalo, who plays the Hulk, brings a level of vulnerability and empathy to the character that has never been seen before. Chris Hemsworth, as Thor, seamlessly blends power and humor, and Scarlett Johansson's Black Widow is fierce and formidable. But perhaps the stand-out performance is Tom Hiddleston as Loki, who imbues the villain with a charm and intelligence that commands the audience's attention throughout the film.The story of Avengers: Endgame is expertly crafted, weaving together a diverse array of characters and plotlines from the Marvel Cinematic Universe in a cohesive and impactful manner. The film is packed with unforgettable moments, from the grandiose action sequences to the more intimate, emotional moments. The climax of the film is truly a sight to behold, bringing all the characters together in a thrilling and satisfying conclusion.Overall, The Avengers is a must-see film. It is a marvel of filmmaking and storytelling, and it will be recognized as one of the best superhero films of all time.","9","16 January 2023"
"dee.reid","As you well know by now, ""The Avengers"" is a large-scale superhero film that was four years in the making, with no less than four individual - yet inter-connected superhero films - feeding into this film's overall story. Joss ""Firefly"" Whedon was the director and co-writer on this highly ambitious project that is an adaptation of the Marvel Comics superhero team co-created by Stan Lee (who also appears in a very small cameo, like almost every other movie adaptation of a superhero he had a hand in creating) and the late Jack Kirby. Steve Rogers/Captain America (Chris Evans), Tony Stark/Iron Man (Robert Downey, Jr.), Bruce Banner/The Incredible Hulk (Mark Ruffalo), Thor (Chris Hemsworth), Natasha Romanoff/The Black Widow (Scarlet Johansson), and Clint Barton/Hawkeye (Jeremy Renner) are the six misfits chosen by Nick Fury, Agent of S.H.I.E.L.D. (Samuel L. Jackson) to defeat the traitorous Asgardian misfit Loki (Tom Hiddleston) and his alien army from laying waste to New York City. And of course, six characters usually accustomed to working alone have to work out their differences and come together as a team to save the world. What gets ""The Avengers"" many points is that beside its big action sequences, fights and special effects, we never really lose sight of the characters (who are usually relegated to the background in a movie like this) and who they are. I liked that the movie actually spent time developing the individual characters so that we get to know them all over again - even though they've all already appeared in previous superhero films. It's all big superhero fun, with a knowing wink and an outstanding sense of humor that manages to elicit some strong laughs from anyone viewing this thing with an open mind. Sit back and enjoy!10/10P.S.: What happened to Dr. Henry ""Hank"" Pym/Giant-Man and Janet van Dyne/The Wasp? Weren't they part of the original Avengers team line-up (before ""The Avengers #4"" when Captain America became team leader, marking the character's Silver Age debut)? This was my only real complaint about ""The Avengers.""","9","9 July 2012"
"francoischristana","It is shocking to me that Loki's personal resentment against Thor led to all of this destruction. For what reason did he believe that he would just take control and dictate Earth without any consequences? Earth is not at an advantage in battle, so Nick Fury had the right of using the Tesseract to create weaponry. It took some time to get everyone on the same page, but in the end, their shared goal inspired them to work together as a team, which is why I admired how the Avengers came together. I have never watched the Marvel series before, but now I am totally invested. I am curious to know since Loki did not keep his promises to the Chitauri what will happen next.","10","22 October 2023"
"brandon_lee420","Believe me when I say that 'The Avengers' was my most anticipated movie ever. I mean, come on, a bunch of superheroes gathering and fighting evil, that is just priceless. And not any superheroes but the most well-known and well-loved. The movie has some of the best actors in Hollywood portraying some of the best superheroes to have ever been created. This movie has loads of Captain America, Iron Man, Thor, Hawkeye, and, needless to say, Hulk Smash! They were all portrayed on screen brilliantly and I give thanks to the actor for making them feel awesome, cool, and really, really fun. I live in Australia and we get an earlier viewing of the film but for you Americans, this wait is is worth it. When the movie was over, most of the cinema clapped - this was the first time I had ever seen this ever at the movies. Even though it was 12 in the morning, the whole cinema was packed and all of them came out of the cinema satisfied and were glad they paid the $13 to watch it.The plot of the movie is straightforward but done magnificently. Loki, previously seen in Thor, wants to wreak havoc on Earth by letting a group of aliens enter Earth through a portal. It's up to the Avengers to stop him but first they have to solve the rivalries and bitterness between them. The fight scenes between the superheroes are just f*cking AWESOME! I was so excited to see Thor and Iron Man battle it out - that scene was just plain epic.The music and soundtrack in the movie was good and it did a nice job of alleviating the action, and trust me there is a LOT of action. The visual effects are also fantastic, one of the best I have ever seen in a film, and they will leave you in awe. Hulk, along with Iron Man, do a good job of adding humour into the film and ALL of the scenes with the Hulk left everyone at the cinemas laughing. It is pretty obvious that his squad mates think highly of him as seen in the scene where Stark and Loki have a confrontation ('We have an Army' , 'We have a Hulk'). That scene was what did it for me.If you guys are in doubt as to see this then let me assure you that you are gonna get the bang for your buck that you deserve. So far, it is one of the best superhero film made but of all time? Not really sure, guess we have to wait for TDKR to come out. 10/10 - Perfect! 'Over and Out.' 25 April 2012","7","24 April 2012"
"Allswell007","I just loved Marvel's Avengers. I thought it was smart and the impressive cast really delivered! This movie works on so many levels and makes you draw on just about all of your emotions. I don't remember when I enjoyed a movie this much! Such cool fantasy but what makes it extra special is following this film after all the other solo efforts from each character. I enjoyed the others films quite a bit but they all delivered something different. Seeing them blend together in Avengers and the sparks that resulted was the extra special treat. Example: They blended the grounded futurist (Tony Stark) with the Norse thunder god and his angry brother in a perfect way. Same could be said for every other character. It all works. In fact, it doesn't just fit, it's a symphony and that dyconomy and difference in characters are what makes it truly great. It's why this movie stands so tall above any other franchise at the moment. Things like Transformers, GI Joe and even Star Trek all operate with monotone restrictions. Avengers covers all angles and delivers depth with its fun.I haven't enjoyed a movie this much in years if not ever!","8","14 April 2012"
"saadgkhan","The Avengers – CATCH IT ( A+ ) The anticipation for the avenger's movie is undeniable. We have been waiting for this from years. To understand the Avenger's movie it's really important that you've seen all previous Ironman, the Incredible Hulk, Thor and Captain America's movies. As the avenger's give time to build characterizations for their heroes so getting into the avengers empty headed about hero's history will be foolish. The Avenger's brings back our beloved Marvel's heroes Tony Stark (Iron Man), Thor, Dr. Bruce Banner (Hulk), Steve Rogers (Captain America), Natasha Romanoff (Black Widow), Clint Barton (Hawkeye), Agent Maria Hill, Agent Phil Coulson and Director Nick Fury. Each hero's journey starts from where it ended in their respective movies. Now, The Avenger's stands strong in every department, from direction, production and performances. It won't be wrong to say that it brings out the best out of all the heroes. The humor, action and graphics are far brilliant than all the previous Marvel movies combined. The credit goes to generous brain of Joss Whedon. He brings out something very special out of each superhero. The interaction between all superheroes is something we don't see often, they tease, make fun and even fight with each other. Robert Downey Jr. (Ironman) is great as always. He brings his charming personality and wicked humor into his character which made him the superstar of today. Chris Hemsworth (Thor) is truly a god of thunder. His entry is as Big as Thor's entry should be, it makes you jump of your seat and cheer for him. Chris Evens (Captain America) is indeed the ultimate American Hero, he got the charm and personality of a true America hero. Some of the most standout moments in the movie belong to Mark Ruffalo (The Incredible Hulk). For the first time we see some humor in the actions of Hulk, he is just not a fury green monster this time around. besides Hulk, the biggest surprise is Scarlett Johansson (Black Widow), we have seen the part of her in Ironman movie but this time around we completely understand the strength and wickedness of Black Widow. She is absolutely stunning and fantastic. Jeremy Renner (Hawkeye) is good and I hope to see him someday with Black Widow. They had this amazing chemistry which requires further attention. Clark Gregg, Cobie Smulders and Samuel L. Jackson the S.H.E.I.L.D are fun to watch. Tom Hiddleston (Loki) is superb, he was the ultimate villain and considering his brilliant performance in Thor, he has out done himself again. Gwyneth Paltrow (Pepper Potts) appearance is appreciated and I would have loved to see Natalie Portman (Jane Foster) in it too. On the whole, The Avengers is the finest brilliant superhero movie of all time, it's filled with great performance, humor, action, graphics and brilliant direction. Highly recommended in 3D.","9","21 May 2012"
"biochemist","LA Review of 'The Avengers' (No spoilers)I was lucky enough to attend the Marvel screening of 'The Avengers' on Saturday morning in Century City, CA. This was an unusual screening as movies of this caliber are not screened some three weeks before it's release date. Just minutes before the movie started, we were all surprised when writer/director Joss Whedon walked in with Kevin Feige to introduced their little ""Justice League"" movie. Not only did we all laugh, but some booed. lol. If that wasn't enough of a surprise, the soft spoken Whedon introduced on stage Chris Hemsworth (Thor), Tom Hiddleston (Loki), Clark Gregg (Agent Coulson) and Cobie Smulders (Agent Maria Hill). Wow is she stunning in person! The audience gave them all a standing ovation with deafening cheers! (This explained why the secret service like security were searching, wanding everyone. No cameras, cell phones, nothing was allowed in.) What a nice surprise for an early Saturday morning screening. I've never read comic books. This is a comic book movie. It was made for hardcore fans of comics, and I appreciate the care Joss Whedon gives to this movie. It was very entertaining to see Tony Stark (Iron Man), Thor, Dr. Bruce Banner (Hulk), Steve Rogers (Captain America), Natasha Romanoff (Black Widow), Clint Barton (Hawkeye), Agent Maria Hill, Agent Phil Coulson and Director Nick Fury all interact with one another. Capt. Steve Rogers was fighting in WWII just yesterday. Having been recently awoken from his frozen sleep, he struggles to fit in our modern world with all this technology around us. The God of Thunder, Thor, is not from this world (realm) and doesn't understand modern technology on Earth as well. Dr. Bruce Banner has been on the run from the government, practicing medicine in third world countries. He hasn't been the Hulk in two years (What's his secret? ;). Tony Stark is still the same, playing with this high tech toys and inventing new technology. So how do you get them all to interact and play well together? Well, Director Joss Whedon is the secret to making it all work. The highlight of the film for me is how Joss Whedon has all these characters interact. Deep character development was not needed for this film. (That is what the respective movies are for: Thor, Iron Man, The Incredible Hulk, Captain America: The First Avenger) He does a great job of not forcing dialogue, and the interaction of the characters is much more organic than I would have ever anticipated. That is where Whedon deserves the most credit. He took what appears to be a very silly premise, with silly looking characters and made it completely work. Seeing as the Avengers comics date back to the 1960s, you can tell he not only did his homework, but he really cares deeply for the material, and his passion definitely shows on- screen. The movie is vastly entertaining. The Action scenes are amazing and satisfying. Nobody is short changed when it comes to the fighting or action sequences. I felt as if there was not a single bad performance. A couple of dialogue lines seemed off, but once you remember who the character is, and why they talk the way they do (think of where they come from), it all makes sense. Each respective character is true and honest to itself. Each of the characters brought their personality (from their respective movie) to the table. It is by far the best Marvel movie to date.So who was my personal favorite character from the movie? Dr. Bruce Banner (played by Mark Ruffalo) of course! He is by far the BEST Bruce Banner/Hulk since Bill Bixby. His intelligence (genius) is unparalleled (greater than Tony Stark's) and his compassion for human lives is what drives the good side of his character. As a kid growing up, he was my favorite Marvel super hero. I enjoyed watching Bill Bixby play medical doctor/physicist Dr. David Banner on television. I'd watch, terrified with my hands up to my face, as he transformed into the raging green hulk. Yet i was so fascinated with him being a scientist, helping those in need. When Mark Ruffalo was first announced to play Bruce Banner, i didn't know what to think of it. I knew that he's a good actor. All he needs is the right director to get the needed on-screen character out of him. I really hope they make an Incredible Hulk movie sequel starring Mark Ruffalo as Dr. Bruce Banner. Or at least, i vote for him to reprise his role in any sequel. He was a natural fit for this role. Overall, the best thing about these characters is that they are not silly twenty-something terrible actors who were chosen for on-screen eye candy. They all do a fine job of bringing these characters to life and their chemistry together works great. Assembled, they are unstoppable. When i heard an Avengers movie was rumored to be in the works, i was ecstatic. The day has finally come. Go see it. Thrice. 10/10 Stars.","9","16 April 2012"
"SPZMaxinema","This might be controversial to say but this is my personal favorite MCU movie. Up until this point, nothing had been done like this in film and it was executed magnificently. Going into this movie in 2012 (having only seen Iron Man beforehand) I was skeptical and not interested. Then my brother took us to the theater to see it and it was one hell of a blast. I was blown away and wanted to watch all of the other Phase 1 movies and learn more about these other heroes. The casting and chemistry between them is on point, the villain is compelling and gets under your skin in the best way, and Robert Downey Jr.'s humor all around is unforgettable, and how can I not mention that glorifying theme song?? Not to mention Stan Lee's perfect cameo!","10","21 August 2021"
"aidanratesmovies","It's a film that future generations will still be gushing about, much like previous generations did with such classics as Star Wars and Indiana Jones. It may not be perfect, but The Avengers lives up to its promise and delivers quite a punch. I feel The Avenger struggles as most superhero movies do with finding a way to naturally introduce its characters in a way that doesn't seem forced or formulaic. They do a decent job for what it is, but there are certain times you will feel the campiness of older works coming on as you view the film, and truly you just have to sit through it to get to the action that eventually will be at hand. Besides that though, there isn't many flaws. The acting is rather good, Samuel L. Jackson may take a line too seriously or too, but it's all in good fun. Again Tom Hiddleston as Loki is a major standout, and I also enjoyed the return of Robert Downey Jr.'s Iron Man and Chris Hemsworth Thor- as well as an improved performance by Chris Evans as Captain America and a great performance from replacement Hulk actor Mark Ruffalo. The action scenes are exciting and tense, there is some camera angles here and there that can be a bit annoying, but for the most part it is rather clear and not awfully tedious action- as many films of this type could be. In the end, despite its campiness and formulaic actions- The Avengers is an incredibly fun time. It takes pride in its stories and characters and makes the most out of an experience that could have easily been phoned in. Its a film that will live on for some time, and one i'm rather glad I got to experience first hand.My Rating: 9.4/10.","10","24 June 2021"
"ivo-cobra8","Marvel's The Avengers (2012) is an awesome descent MCU superhero action flick that is spectacular and a real good one. The first time I watched it on my computer I loved it. I have seen this movie many times in the row I have this film on DVD and Blu-ray. The movie features an ensemble cast that includes Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson, Jeremy Renner, Tom Hiddleston, Clark Gregg, Cobie Smulders, Stellan Skarsgård, and Samuel L. Jackson. Joss Whedon did a fine job directing the film and I loved it is definitely in my top 10 favorite MCU superhero films. In the finale battle in New York the moment right there.. WILL NEVER... EVER.. BE AS COOL.. LIKE THIS WAS A COMIC MASTERPIECE.. I don't even read comics, but I did superheroes when I was younger.. I have a feeling justice league will never have this cohesion... this team work.. and will never be able to recreate this feeling.Robert Downey Jr. does a good job as a Iron Man he has a lot of good moments when he talks with Loki. In the third act he has to fight Thor that was cool then in the third act he had to do a lot of stuff, did the final stuff to safe the world. He is very much star of the film, that is why he number 1 star of the film he was payed a lot of more money then the other actors did ,but he deserved it he did a good job. Chris Evans as Captain America was spectacular I love his character I love how he defended and safe those people in the restaurant against Loki's army I thought that was descent. He does kick some ass when Thor hits him he uses his shield when SHIELD's ship was attacked he and Iron Man were trying to fix the ship I loved that. Mark Ruffalo was okay as The Hulk I thought he was better than Edward Norton's Hulk at least that is my opinion. Chris Hemsworth I liked him as Thor he was great. Scarlett Johansson as Black Widow was fantastic what does she do? She deals with the Hulk and Hawkeye the evil Hawkeye which I think is great. Jeremy Renner I like him a as an actor he is cool, he is mostly the bad guy in the film till the third act. In the third act he did a lot of cool stuff, he is cool with arrows. Loki he did fine the actor did fine as the villain I like him and Samuel L. Jackson as Nick Fury did fine. In the film, Nick Fury, director of the peacekeeping organization S.H.I.E.L.D., recruits Iron Man, Captain America, the Hulk, and Thor to form a team that must stop Thor's brother Loki from subjugating Earth.The pacing to me I thought it was little boring and it was too long but the third act was really was fast paced and the movie interested how 6 superheroes become a team who turn in to Avengers I think there was a lot of action scenes in the film that were really well done. I like special effect, I had a lot of fun scenes Hulk punching Thor or punching Loki when he said is emperor. That was fun, the film it self had a lot of action it self's. It was entertaining, the CGI was really good, Robert Downey Jr. had a lot funny moments and hilarious dialogues. I have more enjoyed Captain America because he cared more about people and of course Iron Man he saved the world from Loki's invaders. I thought it was an alright and I love it. It is definitely my favorite MARVEL superhero movie.Admittedly the first half or so isn't nearly as epic as the final 30 minutes. And the plot isn't that original. But I got what I paid for with this flick, Awesome action with Earth's Mightiest Heroes kicking alien ass.The Avengers in my honest opinion was better than Man of Steel because right next year DC superman movie come out that I have hated it and I wish I could have get the money back. I am going to try and sell the movie out. Marvel's The Avengers (classified under the name Marvel Avengers Assemble in the United Kingdom and Ireland), or simply The Avengers, is a 2012 American superhero film based on the Marvel Comics superhero team of the same name, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is the sixth film in the Marvel Cinematic Universe. The film was written and directed by Joss Whedon. I have reviewed 2 years the second movie twice and as a MARVEL fan I can say I have enjoyed this movie much more than Avengers: Age of Ultron. I am waiting now on Avengers: Infinity War and of course Spider-Man: Homecoming which is a spin off Captain America: Civil War like I said I have enjoy all three Captain America Films and I enjoy both Avenger films and I love Iron Man and Iron Man Three I am one of the fans that I liked that films. The rating I give is 10/10","10","2 July 2017"
"TheLittleSongbird","Superhero films are always fun to watch when they are done right, and while to some degree it is understandable why people wouldn't be totally enamoured with it(as seen in a lot of the negative comments, a lot of them being condescending though- enough with the ignorant conspiracy theories already!- and some not even worthy of being called reviews) Avengers Assemble for me was an example of a fun and intelligent superhero film that was done right. True, the story is formulaic but not to the extent that was too distracting. In fact my only two complaint was to do with one performances that didn't quite work personally. And that was Jeremy Renner who was rather on the dull side as Hawkeye, whose character development did seem a little rushed and underwritten, that Hawkeye has inner demons is made very clear but it could have come through more strongly. However the rest of the performances were great, a big shout out going to Tom Hiddleston who is serpentine personified as Loki, though Robert Downey Jnr's charismatic Iron Man, Samuel L. Jackson's no-nonsense Nick Fury, Mark Ruffalo's very confident Hulk(he doesn't make you miss Eric Bana or Ed Norton), Chris Hemsworth's dynamic and not wimpy Thor(if he was I put it down to his hidden demons character development) and Chris Evans' modest, heartfelt Captain America were equally great. Scarlett Johansson convinces mostly too, Black Widow's back story is intriguing and Johansson is wonderful when she acts fearless but when in her emotional, imploring moments her acting is rather forced and out of character for Black Widow. For a film with as many characters as seen here, Avengers Assemble still makes a vast majority of them very interesting(only Hawkeye really disappointed), in character and not one-sided and all of them have their turn to shine. It didn't feel to me like a film that tried to cram in too many heroes all at once for the sake of it. The film is very slickly made with astounding special effects and dazzlingly executed stunt-work. Alan Silvestri's score pulsates with power and the action sequences are exciting. The story may be formulaic and standard good-and-evil but is crisply paced and intelligently handled with just the right blend of humour, pathos and action with not one component over-shadowing the others. What was really enjoyable especially was the toe-to-toe with Thor and Iron Man and Hulk. What was really remarkable was the script, filled with thoughtful exposition and snappy banter that stayed true to The Avengers while also with Joss Whedon's own style that was apparent in a lot of his other work. Overall, Avengers Assemble may not be 100% perfect or among the best ever but it is still an outstanding film with a lot to love about it, and no this is not coming from a fake account or a plant, just someone who can be hard to please who genuinely enjoyed it. 9/10 Bethany Cox","5","10 August 2014"
"dollybear-07164","I watched this movie when I was younger and it was probably my favorite marvel movie until Infinity War or Endgame. Loki was a fun villain ngl. It was when the Avengers first assembled so it's a pretty important movie. Nothing can replace it.","9","31 May 2021"
